Identifier,Age,Schooling,Choice,Wage
210,45.0,15.0,home,
210,46.0,15.0,white_collar,
210,47.0,15.0,white_collar,36550.04992661553
210,48.0,15.0,white_collar,35840.84897410567
212,16.0,10.0,schooling,
212,17.0,11.0,schooling,
212,18.0,12.0,blue_collar,15984.729941921994
212,19.0,12.0,blue_collar,24822.245820607423
212,20.0,12.0,blue_collar,29699.235693180155
212,21.0,12.0,blue_collar,27977.85112790545
212,22.0,12.0,white_collar,26474.653312204697
212,23.0,12.0,blue_collar,38950.2743433649
212,24.0,12.0,blue_collar,36579.26589584115
212,25.0,12.0,blue_collar,37060.01487609251
212,26.0,12.0,white_collar,41510.014709371295
212,27.0,12.0,white_collar,36211.192264903104
212,28.0,12.0,white_collar,36618.34780620477
212,29.0,12.0,white_collar,40991.68245357817
212,30.0,12.0,white_collar,31731.412491625917
212,31.0,12.0,white_collar,36114.289865763814
212,32.0,12.0,white_collar,40860.90853163152
212,33.0,12.0,white_collar,24576.6584150278
212,34.0,12.0,white_collar,31710.044237295107
212,35.0,12.0,white_collar,38512.775401095474
212,36.0,12.0,white_collar,41726.88475560588
212,37.0,12.0,white_collar,54084.34137613972
212,38.0,12.0,white_collar,47970.76516239292
212,39.0,12.0,white_collar,6910.001760134553
212,40.0,12.0,white_collar,12800.72176138823
212,41.0,12.0,white_collar,33395.83424794129
212,42.0,12.0,white_collar,32611.3520083732
212,43.0,12.0,white_collar,31679.069790659207
212,44.0,12.0,white_collar,42830.44262604135
212,45.0,12.0,white_collar,53812.91193919367
212,46.0,12.0,white_collar,55238.44441755755
212,47.0,12.0,white_collar,57831.47776782193
212,48.0,12.0,white_collar,38235.42561738438
212,49.0,12.0,home,
212,50.0,12.0,home,
213,16.0,10.0,schooling,
213,17.0,11.0,schooling,
213,18.0,12.0,schooling,
213,19.0,13.0,schooling,
213,20.0,14.0,schooling,
213,21.0,15.0,schooling,
213,22.0,16.0,white_collar,31844.298475318796
213,23.0,16.0,white_collar,27244.507273110303
213,24.0,16.0,white_collar,28601.08998474835
213,25.0,16.0,white_collar,28959.067760992126
213,26.0,16.0,white_collar,28797.41020828943
213,27.0,16.0,white_collar,32419.790951977477
213,28.0,16.0,white_collar,36230.03520273054
213,29.0,16.0,white_collar,32627.579358542225
213,30.0,16.0,white_collar,52259.480778019875
213,31.0,16.0,blue_collar,71903.59971779154
213,32.0,16.0,blue_collar,69245.96786406763
213,33.0,16.0,blue_collar,57769.16310164321
213,34.0,16.0,blue_collar,57011.51815688649
213,35.0,16.0,home,
213,36.0,16.0,home,
213,37.0,16.0,white_collar,
213,38.0,16.0,white_collar,29186.795461873055
213,39.0,16.0,home,
213,40.0,16.0,home,
213,41.0,16.0,white_collar,
213,42.0,16.0,white_collar,38357.60908076865
213,43.0,16.0,white_collar,38873.173788714805
213,44.0,16.0,white_collar,38066.30652898235
214,16.0,11.0,schooling,
214,17.0,12.0,blue_collar,17883.99767242189
214,18.0,12.0,schooling,
214,19.0,13.0,blue_collar,25098.836273870522
214,20.0,13.0,blue_collar,28649.09902420502
214,21.0,13.0,blue_collar,28217.06356628182
214,22.0,13.0,blue_collar,26298.015251652265
214,23.0,13.0,schooling,
214,24.0,14.0,schooling,
214,25.0,15.0,blue_collar,10394.431695566936
214,26.0,15.0,blue_collar,24605.64877271495
214,27.0,15.0,blue_collar,24045.598831080875
214,28.0,15.0,blue_collar,79712.39794169775
214,29.0,15.0,white_collar,31570.123253931284
214,30.0,15.0,white_collar,66644.51372598845
214,31.0,15.0,blue_collar,51818.93930217397
214,32.0,15.0,blue_collar,51544.48963321217
214,33.0,15.0,blue_collar,54076.84008052581
214,34.0,15.0,blue_collar,53034.48195934011
214,35.0,15.0,blue_collar,64781.26650126143
214,36.0,15.0,home,
214,37.0,15.0,white_collar,56102.70843930836
214,38.0,15.0,white_collar,56221.72396985855
214,39.0,15.0,white_collar,59546.10799028434
214,40.0,15.0,white_collar,57779.38564066775
214,41.0,15.0,home,
214,42.0,15.0,white_collar,82542.50059405102
214,43.0,15.0,white_collar,86747.2166517329
214,44.0,15.0,white_collar,83682.97703505453
214,45.0,15.0,white_collar,80491.1274341183
214,46.0,15.0,white_collar,74288.17425911759
217,16.0,10.0,home,
217,17.0,10.0,home,
230,16.0,9.0,schooling,
230,17.0,10.0,schooling,
230,18.0,11.0,schooling,
230,19.0,12.0,home,
230,20.0,12.0,home,
230,21.0,12.0,schooling,
230,22.0,13.0,schooling,
230,23.0,14.0,schooling,
230,24.0,15.0,home,
230,25.0,15.0,white_collar,12242.99607171639
230,26.0,15.0,white_collar,14734.675848796507
230,27.0,15.0,white_collar,13973.72454633721
230,28.0,15.0,white_collar,17716.047606016557
230,29.0,15.0,white_collar,16479.859919686427
230,30.0,15.0,white_collar,23800.091506588997
230,31.0,15.0,white_collar,23268.39666451948
230,32.0,15.0,white_collar,22218.020128891978
230,33.0,15.0,white_collar,22735.34682240485
230,34.0,15.0,white_collar,28846.982412771547
230,35.0,15.0,white_collar,28290.94240849471
230,36.0,15.0,white_collar,24871.061139330577
230,37.0,15.0,white_collar,26823.70239975635
230,38.0,15.0,white_collar,35629.8668552474
230,39.0,15.0,white_collar,34720.98593356198
230,40.0,15.0,white_collar,33579.813978098755
230,41.0,15.0,white_collar,35627.378497734324
230,42.0,15.0,white_collar,36929.51509927906
230,43.0,15.0,white_collar,41753.14679005391
230,44.0,15.0,white_collar,48295.058662432246
230,45.0,15.0,white_collar,50362.06286492162
230,46.0,15.0,white_collar,52646.81300196692
230,47.0,15.0,white_collar,47825.47760044028
232,16.0,11.0,schooling,
232,17.0,12.0,blue_collar,7608.997424188258
232,18.0,12.0,schooling,
232,19.0,13.0,schooling,
232,20.0,14.0,home,
232,21.0,14.0,blue_collar,11520.171303459298
232,22.0,14.0,blue_collar,8124.0246741602405
232,23.0,14.0,blue_collar,8781.649805338402
232,24.0,14.0,blue_collar,12106.30314474457
232,25.0,14.0,blue_collar,52763.240671072694
232,26.0,14.0,blue_collar,99710.67519322365
232,27.0,14.0,white_collar,43.530652699436054
232,28.0,14.0,white_collar,109501.66310216414
232,29.0,14.0,blue_collar,56234.42154488637
232,30.0,14.0,white_collar,40071.828680385326
232,31.0,14.0,white_collar,
232,32.0,14.0,blue_collar,32751.299195012656
232,33.0,14.0,blue_collar,18451.281186609416
232,34.0,14.0,blue_collar,18624.77818396977
232,35.0,14.0,blue_collar,18934.187104843808
232,36.0,14.0,blue_collar,23073.985308322575
232,37.0,14.0,blue_collar,22629.22270868778
232,38.0,14.0,white_collar,24544.902085477945
232,39.0,14.0,white_collar,24113.840286147966
232,40.0,14.0,white_collar,24709.85988049921
232,41.0,14.0,white_collar,24128.5855312083
232,42.0,14.0,white_collar,26924.73825577401
232,43.0,14.0,white_collar,26125.88609835317
232,44.0,14.0,white_collar,26071.273143482027
232,45.0,14.0,white_collar,25036.79211585223
232,46.0,14.0,blue_collar,23120.12647584857
232,47.0,14.0,blue_collar,28252.242628188156
232,48.0,14.0,blue_collar,30418.158623358664
232,49.0,14.0,blue_collar,29827.93816914327
233,16.0,10.0,schooling,
233,17.0,11.0,schooling,
233,18.0,12.0,home,
233,19.0,12.0,home,
233,20.0,12.0,home,
233,21.0,12.0,blue_collar,12838.720434543086
233,22.0,12.0,blue_collar,13552.844017631993
233,23.0,12.0,blue_collar,16268.683274021354
233,24.0,12.0,white_collar,19065.95536568611
233,25.0,12.0,blue_collar,11637.136032895627
233,26.0,12.0,blue_collar,12264.296188058925
233,27.0,12.0,white_collar,17749.65595515831
233,28.0,12.0,blue_collar,18845.558800888735
233,29.0,12.0,blue_collar,20966.95049187827
233,30.0,12.0,blue_collar,22229.592434858525
233,31.0,12.0,blue_collar,22050.07058804932
233,32.0,12.0,blue_collar,22568.48638504195
233,33.0,12.0,blue_collar,22420.085230682023
233,34.0,12.0,blue_collar,23103.990490778124
233,35.0,12.0,blue_collar,22658.64952625434
233,36.0,12.0,white_collar,30591.15362559567
233,37.0,12.0,white_collar,28803.344966848756
233,38.0,12.0,white_collar,23973.28925414012
233,39.0,12.0,white_collar,23857.674802552683
233,40.0,12.0,white_collar,24710.662863228717
233,41.0,12.0,white_collar,24652.7143290399
233,42.0,12.0,white_collar,24816.634146715525
233,43.0,12.0,white_collar,24443.108073391053
233,44.0,12.0,white_collar,24362.126582034416
233,45.0,12.0,white_collar,24187.728255524824
233,46.0,12.0,blue_collar,24568.512734251224
233,47.0,12.0,blue_collar,24110.92824023115
234,16.0,8.0,schooling,
234,17.0,9.0,schooling,
234,18.0,10.0,blue_collar,
234,19.0,10.0,blue_collar,9055.30347805142
234,20.0,10.0,home,
234,21.0,10.0,home,
234,22.0,10.0,home,
234,23.0,10.0,home,
234,24.0,10.0,blue_collar,12030.403367041017
234,25.0,10.0,white_collar,23623.549411420146
234,26.0,10.0,home,
234,27.0,10.0,blue_collar,51607.22692890214
234,28.0,10.0,blue_collar,24001.033128596064
234,29.0,10.0,blue_collar,25193.44531182698
234,30.0,10.0,home,
234,31.0,10.0,white_collar,25603.965907769656
234,32.0,10.0,home,
234,33.0,10.0,home,
234,34.0,10.0,home,
234,35.0,10.0,white_collar,12993.794525274228
234,36.0,10.0,white_collar,12411.407502754188
234,37.0,10.0,white_collar,12247.740413577272
234,38.0,10.0,white_collar,12011.659095451876
234,39.0,10.0,white_collar,25686.157499148387
234,40.0,10.0,white_collar,29219.46863998926
234,41.0,10.0,blue_collar,45598.768953625455
234,42.0,10.0,blue_collar,44594.796472858194
234,43.0,10.0,blue_collar,43307.907734094646
234,44.0,10.0,blue_collar,42022.969875159484
234,45.0,10.0,blue_collar,41603.10672360369
234,46.0,10.0,blue_collar,68504.26549836637
234,47.0,10.0,blue_collar,65407.19219044921
234,48.0,10.0,blue_collar,
234,49.0,10.0,blue_collar,40322.51689858006
234,50.0,10.0,blue_collar,13744.875520088055
235,16.0,10.0,schooling,
235,17.0,11.0,schooling,
235,18.0,12.0,schooling,
235,19.0,13.0,schooling,
235,20.0,14.0,schooling,
235,21.0,15.0,blue_collar,9656.365917432942
235,22.0,15.0,blue_collar,8771.403643652398
235,23.0,15.0,blue_collar,10377.236224508146
235,24.0,15.0,blue_collar,20376.37688527368
235,25.0,15.0,white_collar,27105.38766877158
235,26.0,15.0,blue_collar,28113.546535052454
235,27.0,15.0,blue_collar,28032.67700127754
235,28.0,15.0,blue_collar,31165.099653532958
235,29.0,15.0,blue_collar,31078.805073438747
235,30.0,15.0,blue_collar,35291.37526761363
235,31.0,15.0,blue_collar,34560.06573991363
235,32.0,15.0,blue_collar,33906.77661726212
235,33.0,15.0,blue_collar,40722.25332585632
235,34.0,15.0,blue_collar,40593.0426415885
235,35.0,15.0,blue_collar,43267.473100911775
235,36.0,15.0,blue_collar,42433.4709309854
235,37.0,15.0,blue_collar,48441.99150594326
235,38.0,15.0,blue_collar,49696.25263083473
235,39.0,15.0,blue_collar,56122.51246086612
235,40.0,15.0,blue_collar,55088.32371430261
235,41.0,15.0,blue_collar,54482.069480846665
235,42.0,15.0,blue_collar,53408.29821510983
235,43.0,15.0,blue_collar,52624.32577742993
235,44.0,15.0,blue_collar,57925.06011384637
235,45.0,15.0,home,
235,46.0,15.0,home,
235,47.0,15.0,home,
235,48.0,15.0,home,
241,16.0,9.0,home,
241,17.0,9.0,blue_collar,12063.999875268084
241,18.0,9.0,blue_collar,
241,19.0,9.0,blue_collar,13714.061582705483
241,20.0,9.0,blue_collar,
241,21.0,9.0,blue_collar,20980.593046908707
241,22.0,9.0,blue_collar,17439.16327974199
241,23.0,9.0,blue_collar,15485.242210763308
241,24.0,9.0,blue_collar,14801.673108076844
246,16.0,10.0,schooling,
246,17.0,11.0,schooling,
246,18.0,12.0,schooling,
246,19.0,13.0,schooling,
246,20.0,14.0,schooling,
246,21.0,15.0,schooling,
246,22.0,16.0,home,
246,23.0,16.0,white_collar,14323.859938993392
246,24.0,16.0,white_collar,11298.343920406585
246,25.0,16.0,white_collar,56657.86515410974
246,26.0,16.0,white_collar,50528.90029480277
246,27.0,16.0,white_collar,41007.67869832368
246,28.0,16.0,white_collar,40071.828680385326
246,29.0,16.0,white_collar,30593.79935585352
246,30.0,16.0,white_collar,
246,31.0,16.0,white_collar,
248,16.0,8.0,home,
248,17.0,8.0,home,
248,18.0,8.0,home,
248,19.0,8.0,military,8173.774861224423
248,20.0,8.0,home,
248,21.0,8.0,home,
248,22.0,8.0,home,
248,23.0,8.0,blue_collar,7884.536927920065
248,24.0,8.0,blue_collar,17113.035797120236
248,25.0,8.0,blue_collar,16477.374015394023
248,26.0,8.0,blue_collar,11692.984239959329
248,27.0,8.0,blue_collar,8642.949616827002
248,28.0,8.0,home,
248,29.0,8.0,blue_collar,10292.17116999419
248,30.0,8.0,home,
248,31.0,8.0,home,
248,32.0,8.0,blue_collar,16299.419285777336
248,33.0,8.0,blue_collar,18088.41058891349
248,34.0,8.0,home,
248,35.0,8.0,home,
248,36.0,8.0,home,
248,37.0,8.0,home,
248,38.0,8.0,home,
248,39.0,8.0,home,
248,40.0,8.0,home,
248,41.0,8.0,home,
248,42.0,8.0,schooling,
248,43.0,9.0,schooling,
248,44.0,10.0,home,
248,45.0,10.0,home,
248,46.0,10.0,white_collar,9035.199580667977
248,47.0,10.0,white_collar,11432.819030354449
248,48.0,10.0,white_collar,13112.994643711672
248,49.0,10.0,home,
248,50.0,10.0,home,
251,16.0,10.0,schooling,
251,17.0,11.0,schooling,
251,18.0,12.0,white_collar,8623.64630944202
251,19.0,12.0,white_collar,7737.999382618762
251,20.0,12.0,military,
251,21.0,12.0,military,8324.611824615538
251,22.0,12.0,military,25238.90096028085
251,23.0,12.0,military,
251,24.0,12.0,military,
251,25.0,12.0,military,13195.948889024754
251,26.0,12.0,military,11802.687152936225
251,27.0,12.0,military,14150.559650184505
251,28.0,12.0,military,17538.975990684874
251,29.0,12.0,military,31328.861554280913
253,16.0,10.0,schooling,
253,17.0,11.0,home,
253,18.0,11.0,home,
253,19.0,11.0,home,
253,20.0,11.0,home,
253,21.0,11.0,home,
253,22.0,11.0,home,
253,23.0,11.0,home,
253,24.0,11.0,blue_collar,11608.323923491898
253,25.0,11.0,blue_collar,11109.385324335244
253,26.0,11.0,home,
253,27.0,11.0,home,
253,28.0,11.0,blue_collar,9610.401114170032
253,29.0,11.0,home,
253,30.0,11.0,blue_collar,10215.903662126671
253,31.0,11.0,blue_collar,9899.267670304813
253,32.0,11.0,blue_collar,8750.102571128891
253,33.0,11.0,blue_collar,8850.755642167554
253,34.0,11.0,blue_collar,9481.6376559557
253,35.0,11.0,blue_collar,9839.247943336917
253,36.0,11.0,blue_collar,13891.982705270508
253,37.0,11.0,blue_collar,13656.959374572985
257,16.0,10.0,schooling,
257,17.0,11.0,schooling,
257,18.0,12.0,blue_collar,8647.835350588084
257,19.0,12.0,blue_collar,12009.92160478564
257,20.0,12.0,blue_collar,6018.093007490335
257,21.0,12.0,blue_collar,3629.813213711448
257,22.0,12.0,blue_collar,3546.8304229759374
257,23.0,12.0,blue_collar,3437.5053380782924
257,24.0,12.0,blue_collar,13181.401240474346
257,25.0,12.0,blue_collar,6892.353344077376
257,26.0,12.0,blue_collar,13030.814699812609
257,27.0,12.0,blue_collar,13126.638592799165
257,28.0,12.0,blue_collar,12294.604255986056
257,29.0,12.0,blue_collar,14277.106366064972
257,30.0,12.0,blue_collar,10498.126476841859
257,31.0,12.0,blue_collar,13259.012359349568
257,32.0,12.0,blue_collar,12920.337900013461
257,33.0,12.0,blue_collar,13907.391402914027
257,34.0,12.0,blue_collar,16877.915131250258
257,35.0,12.0,blue_collar,7507.412498324245
257,36.0,12.0,blue_collar,2569.6569045500364
257,37.0,12.0,blue_collar,14927.853572639044
257,38.0,12.0,blue_collar,16402.282761409788
257,39.0,12.0,blue_collar,14288.404096949176
257,40.0,12.0,blue_collar,4869.337684521856
257,41.0,12.0,blue_collar,4069.7813268726854
257,42.0,12.0,blue_collar,10689.641209667112
257,43.0,12.0,blue_collar,13388.502034612298
257,44.0,12.0,blue_collar,8508.720859606092
257,45.0,12.0,blue_collar,7004.393317851964
257,46.0,12.0,blue_collar,2667.4385254329904
257,47.0,12.0,blue_collar,2615.6807317556413
260,16.0,10.0,schooling,
260,17.0,11.0,schooling,
260,18.0,12.0,schooling,
260,19.0,13.0,schooling,
260,20.0,14.0,blue_collar,30088.832417328143
260,21.0,14.0,white_collar,23827.796490121473
260,22.0,14.0,white_collar,25049.432167671053
260,23.0,14.0,blue_collar,752.9464433150468
260,24.0,14.0,blue_collar,16753.728254306945
260,25.0,14.0,blue_collar,29149.335819076277
260,26.0,14.0,blue_collar,28340.48466361634
260,27.0,14.0,white_collar,29187.38846105035
260,28.0,14.0,blue_collar,28766.506325544004
260,29.0,14.0,white_collar,31151.312317669668
260,30.0,14.0,white_collar,30345.084892568724
260,31.0,14.0,white_collar,29769.3119111384
260,32.0,14.0,white_collar,31001.71668059823
260,33.0,14.0,white_collar,30726.804946069587
260,34.0,14.0,white_collar,30810.77607279704
260,35.0,14.0,white_collar,32581.807989326775
260,36.0,14.0,white_collar,32235.275374985657
260,37.0,14.0,white_collar,32450.604825683833
260,38.0,14.0,white_collar,31825.10319823905
260,39.0,14.0,white_collar,33211.195959646684
260,40.0,14.0,white_collar,32649.3318934092
260,41.0,14.0,blue_collar,45153.16915171088
260,42.0,14.0,blue_collar,44202.98288049716
260,43.0,14.0,white_collar,35477.92236149957
260,44.0,14.0,white_collar,36045.808532709685
260,45.0,14.0,white_collar,38263.642423707744
260,46.0,14.0,white_collar,37181.145948892394
260,47.0,14.0,schooling,
260,48.0,15.0,white_collar,36568.082643729926
260,49.0,15.0,schooling,
260,50.0,16.0,white_collar,35850.88722252797
261,16.0,10.0,schooling,
261,17.0,11.0,schooling,
261,18.0,12.0,white_collar,6047.928237258126
261,19.0,12.0,white_collar,5687.741220732188
261,20.0,12.0,schooling,
261,21.0,13.0,schooling,
261,22.0,14.0,white_collar,17482.404716476707
261,23.0,14.0,white_collar,16848.970414863306
261,24.0,14.0,white_collar,18782.900525334688
261,25.0,14.0,white_collar,18096.18084585121
261,26.0,14.0,white_collar,22979.93262570481
261,27.0,14.0,white_collar,19360.067554007303
261,28.0,14.0,white_collar,23106.717367298053
261,29.0,14.0,white_collar,23640.33592943344
261,30.0,14.0,white_collar,23528.671291275077
261,31.0,14.0,white_collar,24575.052525769643
261,32.0,14.0,white_collar,24442.910214886484
261,33.0,14.0,white_collar,26650.840577558076
261,34.0,14.0,white_collar,26301.313709710295
261,35.0,14.0,white_collar,43267.473100911775
261,36.0,14.0,white_collar,42433.4709309854
261,37.0,14.0,white_collar,
261,38.0,14.0,white_collar,
261,39.0,14.0,white_collar,46763.54879943463
261,40.0,14.0,white_collar,
261,41.0,14.0,white_collar,
261,42.0,14.0,white_collar,
261,43.0,14.0,white_collar,
261,44.0,14.0,white_collar,
261,45.0,14.0,white_collar,54944.114617358595
261,46.0,14.0,white_collar,56596.95422587679
261,47.0,14.0,white_collar,57361.62758858752
261,48.0,14.0,white_collar,56248.6080166575
263,16.0,10.0,schooling,
263,17.0,11.0,schooling,
263,18.0,12.0,blue_collar,
263,19.0,12.0,blue_collar,23038.806550947134
263,20.0,12.0,blue_collar,23926.723270467995
263,21.0,12.0,home,
263,22.0,12.0,blue_collar,24771.93798506504
263,23.0,12.0,blue_collar,18297.48636037242
263,24.0,12.0,blue_collar,16329.152249757222
263,25.0,12.0,white_collar,16066.123029994915
263,26.0,12.0,blue_collar,18830.573200677645
263,27.0,12.0,blue_collar,19168.90429391625
263,28.0,12.0,blue_collar,19272.465438378313
263,29.0,12.0,blue_collar,18773.6745679559
266,16.0,9.0,home,
266,17.0,9.0,home,
266,18.0,9.0,home,
270,16.0,11.0,white_collar,9866.217851978477
270,17.0,11.0,schooling,
270,18.0,12.0,home,
270,19.0,12.0,blue_collar,7537.613059844752
270,20.0,12.0,blue_collar,11743.21853091947
270,21.0,12.0,blue_collar,15832.754259429916
270,22.0,12.0,blue_collar,23848.178783582487
270,23.0,12.0,blue_collar,24307.931271975256
270,24.0,12.0,white_collar,18960.371326835233
270,25.0,12.0,blue_collar,24920.0813421454
270,26.0,12.0,blue_collar,24008.980830863988
270,27.0,12.0,blue_collar,23125.659246575404
270,28.0,12.0,blue_collar,22338.53948539304
270,29.0,12.0,blue_collar,21760.39552194888
270,30.0,12.0,blue_collar,24444.813155110154
270,31.0,12.0,blue_collar,22516.583637536216
270,32.0,12.0,blue_collar,28008.522682114683
270,33.0,12.0,blue_collar,28249.1152916484
270,34.0,12.0,blue_collar,23677.6543165935
270,35.0,12.0,blue_collar,23367.120908569206
279,16.0,10.0,schooling,
279,17.0,11.0,schooling,
279,18.0,12.0,blue_collar,10728.992971523165
279,19.0,12.0,blue_collar,14179.035351472001
279,20.0,12.0,home,
279,21.0,12.0,blue_collar,17991.51160253734
279,22.0,12.0,white_collar,33171.47386382401
279,23.0,12.0,white_collar,32129.763878429174
279,24.0,12.0,white_collar,26645.342978575452
279,25.0,12.0,white_collar,30050.686324351802
279,26.0,12.0,home,
279,27.0,12.0,white_collar,29628.050493553666
279,28.0,12.0,white_collar,29467.161644702286
279,29.0,12.0,white_collar,28715.188600532554
279,30.0,12.0,white_collar,28059.86963052681
279,31.0,12.0,white_collar,31240.99541640761
279,32.0,12.0,white_collar,32644.23427187736
279,33.0,12.0,white_collar,32027.160122551435
279,34.0,12.0,white_collar,30796.740849486003
279,35.0,12.0,white_collar,34798.45859471925
279,36.0,12.0,white_collar,69266.96369865107
279,37.0,12.0,white_collar,67931.8083524132
279,38.0,12.0,white_collar,32180.094134501614
279,39.0,12.0,white_collar,32514.642650713246
279,40.0,12.0,white_collar,35065.62596033835
279,41.0,12.0,white_collar,34240.74273513399
279,42.0,12.0,white_collar,26347.497171288986
279,43.0,12.0,white_collar,30557.279344307244
279,44.0,12.0,white_collar,39582.22047862096
279,45.0,12.0,white_collar,38729.28497648758
279,46.0,12.0,home,
279,47.0,12.0,home,
281,16.0,10.0,schooling,
281,17.0,11.0,schooling,
281,18.0,12.0,schooling,
281,19.0,13.0,schooling,
281,20.0,14.0,schooling,
281,21.0,15.0,schooling,
281,22.0,16.0,white_collar,14900.123053990419
281,23.0,16.0,white_collar,16439.95010067184
281,24.0,16.0,schooling,
281,25.0,17.0,schooling,
281,26.0,18.0,white_collar,24900.53618030842
281,27.0,18.0,white_collar,25386.934666908604
281,28.0,18.0,white_collar,34872.13381093885
281,29.0,18.0,white_collar,37271.19611551106
281,30.0,18.0,white_collar,39033.29035477172
281,31.0,18.0,white_collar,44092.770474097066
281,32.0,18.0,white_collar,49180.96017517113
281,33.0,18.0,white_collar,56993.9888518646
281,34.0,18.0,white_collar,55916.6311508217
281,35.0,18.0,white_collar,59232.64856688485
281,36.0,18.0,white_collar,58860.336709690964
281,37.0,18.0,white_collar,61291.21113718356
281,38.0,18.0,white_collar,60109.79240800086
281,39.0,18.0,white_collar,63658.39121523956
281,40.0,18.0,white_collar,62840.54635240308
281,41.0,18.0,white_collar,62122.08867594571
281,42.0,18.0,white_collar,61092.24999504796
281,43.0,18.0,white_collar,62715.66234687448
281,44.0,18.0,white_collar,61938.05311787901
281,45.0,18.0,white_collar,68774.41906699422
281,46.0,18.0,white_collar,67290.55586828165
281,47.0,18.0,white_collar,66510.41017092299
281,48.0,18.0,white_collar,69631.78792898779
281,49.0,18.0,white_collar,73113.26155648155
281,50.0,18.0,white_collar,71694.60426761144
295,16.0,10.0,military,8509.156769498548
295,17.0,10.0,military,9615.085843918261
295,18.0,10.0,military,9887.749200875618
295,19.0,10.0,blue_collar,
295,20.0,10.0,home,
295,21.0,10.0,white_collar,11593.652957637702
295,22.0,10.0,white_collar,11117.92920599524
295,23.0,10.0,home,
295,24.0,10.0,blue_collar,15064.458560542113
295,25.0,10.0,blue_collar,18137.771958098358
295,26.0,10.0,blue_collar,18296.926705835576
295,27.0,10.0,home,
296,16.0,9.0,schooling,
296,17.0,10.0,schooling,
296,18.0,11.0,schooling,
296,19.0,12.0,blue_collar,12706.53875864691
296,20.0,12.0,blue_collar,17416.288307834468
296,21.0,12.0,blue_collar,16105.391691565319
296,22.0,12.0,blue_collar,18574.737127734494
296,23.0,12.0,blue_collar,25442.336358586406
296,24.0,12.0,blue_collar,31086.454689883074
296,25.0,12.0,blue_collar,22822.6547192213
296,26.0,12.0,blue_collar,26819.43458954715
296,27.0,12.0,blue_collar,33366.254951069626
296,28.0,12.0,blue_collar,28896.52522988212
296,29.0,12.0,blue_collar,25016.228496754957
296,30.0,12.0,blue_collar,28452.233400943773
296,31.0,12.0,blue_collar,35733.27021340793
296,32.0,12.0,blue_collar,32727.46586731659
296,33.0,12.0,blue_collar,39982.037782647276
296,34.0,12.0,blue_collar,35564.269430874665
296,35.0,12.0,blue_collar,28671.91418386582
296,36.0,12.0,blue_collar,26235.24836201727
296,37.0,12.0,blue_collar,36409.34244280528
296,38.0,12.0,blue_collar,32811.79440695793
296,39.0,12.0,blue_collar,44444.3936433276
296,40.0,12.0,blue_collar,43398.884436897715
296,41.0,12.0,home,
296,42.0,12.0,blue_collar,20343.984759810635
296,43.0,12.0,blue_collar,26787.04920478544
296,44.0,12.0,blue_collar,26713.624975359166
296,45.0,12.0,blue_collar,25026.607521576057
296,46.0,12.0,blue_collar,25006.303766657322
308,16.0,10.0,schooling,
308,17.0,11.0,schooling,
308,18.0,12.0,blue_collar,12381.281338284027
308,19.0,12.0,blue_collar,12723.46375040687
308,20.0,12.0,home,
308,21.0,12.0,home,
308,22.0,12.0,home,
308,23.0,12.0,home,
308,24.0,12.0,blue_collar,8868.729892700761
308,25.0,12.0,blue_collar,12687.614645901524
308,26.0,12.0,blue_collar,15925.547127605489
308,27.0,12.0,home,
308,28.0,12.0,blue_collar,26299.76933924262
308,29.0,12.0,blue_collar,17018.374868006937
308,30.0,12.0,blue_collar,20480.372255951894
308,31.0,12.0,blue_collar,26854.40083953028
308,32.0,12.0,blue_collar,22854.705971322943
308,33.0,12.0,blue_collar,19172.695400306235
308,34.0,12.0,blue_collar,19719.52646281845
308,35.0,12.0,blue_collar,22529.973609640852
308,36.0,12.0,blue_collar,32313.64992924875
308,37.0,12.0,blue_collar,22503.886841667005
308,38.0,12.0,blue_collar,22070.11317492306
308,39.0,12.0,blue_collar,21053.911612909964
308,40.0,12.0,blue_collar,20801.39933486962
308,41.0,12.0,blue_collar,20846.338481860977
308,42.0,12.0,blue_collar,
308,43.0,12.0,blue_collar,
308,44.0,12.0,blue_collar,
308,45.0,12.0,blue_collar,13061.386393008172
308,46.0,12.0,blue_collar,13048.656974976311
308,47.0,12.0,blue_collar,13233.74777295697
308,48.0,12.0,blue_collar,13112.994643711672
311,16.0,9.0,schooling,
311,17.0,10.0,schooling,
311,18.0,11.0,schooling,
311,19.0,12.0,blue_collar,24340.526034938648
311,20.0,12.0,blue_collar,26419.605793250197
311,21.0,12.0,blue_collar,25884.677939610985
311,22.0,12.0,white_collar,31875.19107650254
311,23.0,12.0,blue_collar,30573.94636502288
311,24.0,12.0,blue_collar,29413.355339458478
311,25.0,12.0,blue_collar,30507.732433521436
311,26.0,12.0,blue_collar,27366.9009224972
311,27.0,12.0,blue_collar,27759.946705698952
311,28.0,12.0,blue_collar,24072.45273919085
311,29.0,12.0,home,
311,30.0,12.0,white_collar,30726.804946069587
311,31.0,12.0,white_collar,30145.975974383953
311,32.0,12.0,white_collar,29618.24992221247
311,33.0,12.0,white_collar,29230.43644602399
311,34.0,12.0,white_collar,28849.982931017115
311,35.0,12.0,white_collar,28293.88509025137
311,36.0,12.0,white_collar,27683.194551539054
311,37.0,12.0,white_collar,27197.017519215562
311,38.0,12.0,white_collar,20040.280060562352
311,39.0,12.0,white_collar,25988.076724611812
